product_name,product_category,product_size,region,country,city,venue,year,year_month,month,product_price,qty_sold_monthly,monthly_sales,avg_product_sales_by_month_of_the_year
iced coffee,drink,large,LATAM,Peru,Lima,Lima,2024,2024-09,9,9.99,32,319.68,287.71
iced coffee,drink,large,LATAM,Peru,Lima,Lima,2024,2024-10,10,9.99,16,159.84,336.46
iced coffee,drink,large,LATAM,Peru,Lima,Lima,2024,2024-11,11,9.99,39,389.61,336.06
iced coffee,drink,large,LATAM,Peru,Lima,Lima,2024,2024-12,12,9.99,29,289.71,331.67
iced coffee,drink,large,LATAM,Peru,Lima,Lima,2025,2025-01,1,9.99,38,379.62,312.89
iced coffee,drink,large,LATAM,Peru,Lima,Lima,2025,2025-02,2,9.99,24,239.76,265.5
iced coffee,drink,large,LATAM,Peru,Lima,Lima,2025,2025-03,3,9.99,1,9.99,277.72
iced coffee,drink,large,North America,USA,Miami,Miami,2020,2020-03,3,9.99,25,249.75,277.72
iced coffee,drink,large,North America,USA,Miami,Miami,2020,2020-04,4,9.99,37,369.63,340.86
iced coffee,drink,large,North America,USA,Miami,Miami,2020,2020-05,5,9.99,42,419.58,320.88
iced coffee,drink,large,North America,USA,Miami,Miami,2020,2020-06,6,9.99,27,269.73,313.29
iced coffee,drink,large,North America,USA,Miami,Miami,2020,2020-07,7,9.99,15,149.85,324.87
iced coffee,drink,large,North America,USA,Miami,Miami,2020,2020-08,8,9.99,60,599.4,338.06
iced coffee,drink,large,North America,USA,Miami,Miami,2020,2020-09,9,9.99,28,279.72,287.71
iced coffee,drink,large,North America,USA,Miami,Miami,2020,2020-10,10,9.99,41,409.59,336.46
iced coffee,drink,large,North America,USA,Miami,Miami,2020,2020-11,11,9.99,38,379.62,336.06
iced coffee,drink,large,North America,USA,Miami,Miami,2020,2020-12,12,9.99,31,309.69,331.67
iced coffee,drink,large,North America,USA,Miami,Miami,2021,2021-01,1,9.99,14,139.86,312.89
iced coffee,drink,large,North America,USA,Miami,Miami,2021,2021-02,2,9.99,36,359.64,265.5
iced coffee,drink,large,North America,USA,Miami,Miami,2021,2021-03,3,9.99,19,189.81,277.72
iced coffee,drink,large,North America,USA,Miami,Miami,2021,2021-04,4,9.99,22,219.78,340.86
iced coffee,drink,large,North America,USA,Miami,Miami,2021,2021-05,5,9.99,29,289.71,320.88
iced coffee,drink,large,North America,USA,Miami,Miami,2021,2021-06,6,9.99,31,309.69,313.29
iced coffee,drink,large,North America,USA,Miami,Miami,2021,2021-07,7,9.99,27,269.73,324.87
iced coffee,drink,large,North America,USA,Miami,Miami,2021,2021-08,8,9.99,21,209.79,338.06
iced coffee,drink,large,North America,USA,Miami,Miami,2021,2021-09,9,9.99,26,259.74,287.71
iced coffee,drink,large,North America,USA,Miami,Miami,2021,2021-10,10,9.99,9,89.91,336.46
iced coffee,drink,large,North America,USA,Miami,Miami,2021,2021-11,11,9.99,15,149.85,336.06
iced coffee,drink,large,North America,USA,Miami,Miami,2021,2021-12,12,9.99,34,339.66,331.67
iced coffee,drink,large,North America,USA,Miami,Miami,2022,2022-01,1,9.99,33,329.67,312.89
iced coffee,drink,large,North America,USA,Miami,Miami,2022,2022-02,2,9.99,27,269.73,265.5
iced coffee,drink,large,North America,USA,Miami,Miami,2022,2022-03,3,9.99,50,499.5,277.72
iced coffee,drink,large,North America,USA,Miami,Miami,2022,2022-04,4,9.99,31,309.69,340.86
iced coffee,drink,large,North America,USA,Miami,Miami,2022,2022-05,5,9.99,31,309.69,320.88
iced coffee,drink,large,North America,USA,Miami,Miami,2022,2022-06,6,9.99,29,289.71,313.29
iced coffee,drink,large,North America,USA,Miami,Miami,2022,2022-07,7,9.99,44,439.56,324.87
iced coffee,drink,large,North America,USA,Miami,Miami,2022,2022-08,8,9.99,39,389.61,338.06
iced coffee,drink,large,North America,USA,Miami,Miami,2022,2022-09,9,9.99,29,289.71,287.71
iced coffee,drink,large,North America,USA,Miami,Miami,2022,2022-10,10,9.99,19,189.81,336.46
iced coffee,drink,large,North America,USA,Miami,Miami,2022,2022-11,11,9.99,20,199.8,336.06
iced coffee,drink,large,North America,USA,Miami,Miami,2022,2022-12,12,9.99,22,219.78,331.67
iced coffee,drink,large,North America,USA,Miami,Miami,2023,2023-01,1,9.99,38,379.62,312.89
iced coffee,drink,large,North America,USA,Miami,Miami,2023,2023-02,2,9.99,12,119.88,265.5
iced coffee,drink,large,North America,USA,Miami,Miami,2023,2023-03,3,9.99,30,299.7,277.72
iced coffee,drink,large,North America,USA,Miami,Miami,2023,2023-04,4,9.99,46,459.54,340.86
iced coffee,drink,large,North America,USA,Miami,Miami,2023,2023-05,5,9.99,15,149.85,320.88
iced coffee,drink,large,North America,USA,Miami,Miami,2023,2023-06,6,9.99,40,399.6,313.29
iced coffee,drink,large,North America,USA,Miami,Miami,2023,2023-07,7,9.99,46,459.54,324.87
iced coffee,drink,large,North America,USA,Miami,Miami,2023,2023-08,8,9.99,30,299.7,338.06
iced coffee,drink,large,North America,USA,Miami,Miami,2023,2023-09,9,9.99,31,309.69,287.71
iced coffee,drink,large,North America,USA,Miami,Miami,2023,2023-10,10,9.99,24,239.76,336.46
iced coffee,drink,large,North America,USA,Miami,Miami,2023,2023-11,11,9.99,28,279.72,336.06
iced coffee,drink,large,North America,USA,Miami,Miami,2023,2023-12,12,9.99,38,379.62,331.67
iced coffee,drink,large,North America,USA,Miami,Miami,2024,2024-01,1,9.99,12,119.88,312.89
iced coffee,drink,large,North America,USA,Miami,Miami,2024,2024-02,2,9.99,42,419.58,265.5
iced coffee,drink,large,North America,USA,Miami,Miami,2024,2024-03,3,9.99,39,389.61,277.72
iced coffee,drink,large,North America,USA,Miami,Miami,2024,2024-04,4,9.99,43,429.57,340.86
iced coffee,drink,large,North America,USA,Miami,Miami,2024,2024-05,5,9.99,40,399.6,320.88
iced coffee,drink,large,North America,USA,Miami,Miami,2024,2024-06,6,9.99,17,169.83,313.29
iced coffee,drink,large,North America,USA,Miami,Miami,2024,2024-07,7,9.99,35,349.65,324.87
iced coffee,drink,large,North America,USA,Miami,Miami,2024,2024-08,8,9.99,22,219.78,338.06
iced coffee,drink,large,North America,USA,Miami,Miami,2024,2024-09,9,9.99,22,219.78,287.71
iced coffee,drink,large,North America,USA,Miami,Miami,2024,2024-10,10,9.99,36,359.64,336.46
iced coffee,drink,large,North America,USA,Miami,Miami,2024,2024-11,11,9.99,31,309.69,336.06
iced coffee,drink,large,North America,USA,Miami,Miami,2024,2024-12,12,9.99,21,209.79,331.67
iced coffee,drink,large,North America,USA,Miami,Miami,2025,2025-01,1,9.99,36,359.64,312.89
iced coffee,drink,large,North America,USA,Miami,Miami,2025,2025-02,2,9.99,14,139.86,265.5
iced coffee,drink,large,North America,USA,Miami,Miami,2025,2025-03,3,9.99,7,69.93,277.72
iced coffee,drink,large,North America,USA,New York,New York,2020,2020-02,2,9.99,2,19.98,265.5
iced coffee,drink,large,North America,USA,New York,New York,2020,2020-03,3,9.99,24,239.76,277.72
iced coffee,drink,large,North America,USA,New York,New York,2020,2020-04,4,9.99,29,289.71,340.86
iced coffee,drink,large,North America,USA,New York,New York,2020,2020-05,5,9.99,27,269.73,320.88
iced coffee,drink,large,North America,USA,New York,New York,2020,2020-06,6,9.99,26,259.74,313.29
iced coffee,drink,large,North America,USA,New York,New York,2020,2020-07,7,9.99,24,239.76,324.87
iced coffee,drink,large,North America,USA,New York,New York,2020,2020-08,8,9.99,55,549.45,338.06
iced coffee,drink,large,North America,USA,New York,New York,2020,2020-09,9,9.99,34,339.66,287.71
iced coffee,drink,large,North America,USA,New York,New York,2020,2020-10,10,9.99,49,489.51,336.46
iced coffee,drink,large,North America,USA,New York,New York,2020,2020-11,11,9.99,22,219.78,336.06
iced coffee,drink,large,North America,USA,New York,New York,2020,2020-12,12,9.99,32,319.68,331.67
iced coffee,drink,large,North America,USA,New York,New York,2021,2021-01,1,9.99,34,339.66,312.89
iced coffee,drink,large,North America,USA,New York,New York,2021,2021-02,2,9.99,25,249.75,265.5
iced coffee,drink,large,North America,USA,New York,New York,2021,2021-03,3,9.99,34,339.66,277.72
iced coffee,drink,large,North America,USA,New York,New York,2021,2021-04,4,9.99,28,279.72,340.86
iced coffee,drink,large,North America,USA,New York,New York,2021,2021-05,5,9.99,44,439.56,320.88
iced coffee,drink,large,North America,USA,New York,New York,2021,2021-06,6,9.99,39,389.61,313.29
iced coffee,drink,large,North America,USA,New York,New York,2021,2021-07,7,9.99,28,279.72,324.87
iced coffee,drink,large,North America,USA,New York,New York,2021,2021-08,8,9.99,36,359.64,338.06
iced coffee,drink,large,North America,USA,New York,New York,2021,2021-09,9,9.99,10,99.9,287.71
iced coffee,drink,large,North America,USA,New York,New York,2021,2021-10,10,9.99,30,299.7,336.46
iced coffee,drink,large,North America,USA,New York,New York,2021,2021-11,11,9.99,37,369.63,336.06
iced coffee,drink,large,North America,USA,New York,New York,2021,2021-12,12,9.99,41,409.59,331.67
iced coffee,drink,large,North America,USA,New York,New York,2022,2022-01,1,9.99,38,379.62,312.89
iced coffee,drink,large,North America,USA,New York,New York,2022,2022-02,2,9.99,36,359.64,265.5
iced coffee,drink,large,North America,USA,New York,New York,2022,2022-03,3,9.99,28,279.72,277.72
iced coffee,drink,large,North America,USA,New York,New York,2022,2022-04,4,9.99,36,359.64,340.86
iced coffee,drink,large,North America,USA,New York,New York,2022,2022-05,5,9.99,43,429.57,320.88
iced coffee,drink,large,North America,USA,New York,New York,2022,2022-06,6,9.99,26,259.74,313.29
iced coffee,drink,large,North America,USA,New York,New York,2022,2022-07,7,9.99,41,409.59,324.87
iced coffee,drink,large,North America,USA,New York,New York,2022,2022-08,8,9.99,23,229.77,338.06
iced coffee,drink,large,North America,USA,New York,New York,2022,2022-09,9,9.99,16,159.84,287.71
iced coffee,drink,large,North America,USA,New York,New York,2022,2022-10,10,9.99,35,349.65,336.46
iced coffee,drink,large,North America,USA,New York,New York,2022,2022-11,11,9.99,17,169.83,336.06
iced coffee,drink,large,North America,USA,New York,New York,2022,2022-12,12,9.99,19,189.81,331.67
iced coffee,drink,large,North America,USA,New York,New York,2023,2023-01,1,9.99,43,429.57,312.89
iced coffee,drink,large,North America,USA,New York,New York,2023,2023-02,2,9.99,42,419.58,265.5
iced coffee,drink,large,North America,USA,New York,New York,2023,2023-03,3,9.99,9,89.91,277.72
iced coffee,drink,large,North America,USA,New York,New York,2023,2023-04,4,9.99,52,519.48,340.86
iced coffee,drink,large,North America,USA,New York,New York,2023,2023-05,5,9.99,35,349.65,320.88
iced coffee,drink,large,North America,USA,New York,New York,2023,2023-06,6,9.99,43,429.57,313.29
iced coffee,drink,large,North America,USA,New York,New York,2023,2023-07,7,9.99,36,359.64,324.87
iced coffee,drink,large,North America,USA,New York,New York,2023,2023-08,8,9.99,31,309.69,338.06
iced coffee,drink,large,North America,USA,New York,New York,2023,2023-09,9,9.99,28,279.72,287.71
iced coffee,drink,large,North America,USA,New York,New York,2023,2023-10,10,9.99,33,329.67,336.46
iced coffee,drink,large,North America,USA,New York,New York,2023,2023-11,11,9.99,24,239.76,336.06
iced coffee,drink,large,North America,USA,New York,New York,2023,2023-12,12,9.99,40,399.6,331.67
iced coffee,drink,large,North America,USA,New York,New York,2024,2024-01,1,9.99,24,239.76,312.89
iced coffee,drink,large,North America,USA,New York,New York,2024,2024-02,2,9.99,21,209.79,265.5
iced coffee,drink,large,North America,USA,New York,New York,2024,2024-03,3,9.99,33,329.67,277.72
iced coffee,drink,large,North America,USA,New York,New York,2024,2024-04,4,9.99,25,249.75,340.86
iced coffee,drink,large,North America,USA,New York,New York,2024,2024-05,5,9.99,18,179.82,320.88
iced coffee,drink,large,North America,USA,New York,New York,2024,2024-06,6,9.99,46,459.54,313.29
iced coffee,drink,large,North America,USA,New York,New York,2024,2024-07,7,9.99,44,439.56,324.87
iced coffee,drink,large,North America,USA,New York,New York,2024,2024-08,8,9.99,32,319.68,338.06
iced coffee,drink,large,North America,USA,New York,New York,2024,2024-09,9,9.99,30,299.7,287.71
iced coffee,drink,large,North America,USA,New York,New York,2024,2024-10,10,9.99,28,279.72,336.46
iced coffee,drink,large,North America,USA,New York,New York,2024,2024-11,11,9.99,36,359.64,336.06
iced coffee,drink,large,North America,USA,New York,New York,2024,2024-12,12,9.99,32,319.68,331.67
iced coffee,drink,large,North America,USA,New York,New York,2025,2025-01,1,9.99,25,249.75,312.89
iced coffee,drink,large,North America,USA,New York,New York,2025,2025-02,2,9.99,33,329.67,265.5
iced coffee,drink,large,North America,USA,New York,New York,2025,2025-03,3,9.99,5,49.95,277.72
iced coffee,drink,large,North America,USA,Seattle,Seattle,2020,2020-03,3,9.99,37,369.63,277.72
iced coffee,drink,large,North America,USA,Seattle,Seattle,2020,2020-04,4,9.99,39,389.61,340.86
iced coffee,drink,large,North America,USA,Seattle,Seattle,2020,2020-05,5,9.99,55,549.45,320.88
iced coffee,drink,large,North America,USA,Seattle,Seattle,2020,2020-06,6,9.99,30,299.7,313.29
iced coffee,drink,large,North America,USA,Seattle,Seattle,2020,2020-07,7,9.99,9,89.91,324.87
iced coffee,drink,large,North America,USA,Seattle,Seattle,2020,2020-08,8,9.99,14,139.86,338.06
iced coffee,drink,large,North America,USA,Seattle,Seattle,2020,2020-09,9,9.99,44,439.56,287.71
iced coffee,drink,large,North America,USA,Seattle,Seattle,2020,2020-10,10,9.99,46,459.54,336.46
iced coffee,drink,large,North America,USA,Seattle,Seattle,2020,2020-11,11,9.99,22,219.78,336.06
iced coffee,drink,large,North America,USA,Seattle,Seattle,2020,2020-12,12,9.99,39,389.61,331.67
iced coffee,drink,large,North America,USA,Seattle,Seattle,2021,2021-01,1,9.99,21,209.79,312.89
iced coffee,drink,large,North America,USA,Seattle,Seattle,2021,2021-02,2,9.99,36,359.64,265.5
iced coffee,drink,large,North America,USA,Seattle,Seattle,2021,2021-03,3,9.99,39,389.61,277.72
iced coffee,drink,large,North America,USA,Seattle,Seattle,2021,2021-04,4,9.99,26,259.74,340.86
iced coffee,drink,large,North America,USA,Seattle,Seattle,2021,2021-05,5,9.99,39,389.61,320.88
iced coffee,drink,large,North America,USA,Seattle,Seattle,2021,2021-06,6,9.99,29,289.71,313.29
iced coffee,drink,large,North America,USA,Seattle,Seattle,2021,2021-07,7,9.99,53,529.47,324.87
iced coffee,drink,large,North America,USA,Seattle,Seattle,2021,2021-08,8,9.99,20,199.8,338.06
iced coffee,drink,large,North America,USA,Seattle,Seattle,2021,2021-09,9,9.99,18,179.82,287.71
iced coffee,drink,large,North America,USA,Seattle,Seattle,2021,2021-10,10,9.99,29,289.71,336.46
iced coffee,drink,large,North America,USA,Seattle,Seattle,2021,2021-11,11,9.99,34,339.66,336.06
iced coffee,drink,large,North America,USA,Seattle,Seattle,2021,2021-12,12,9.99,28,279.72,331.67
iced coffee,drink,large,North America,USA,Seattle,Seattle,2022,2022-01,1,9.99,21,209.79,312.89
iced coffee,drink,large,North America,USA,Seattle,Seattle,2022,2022-02,2,9.99,22,219.78,265.5
iced coffee,drink,large,North America,USA,Seattle,Seattle,2022,2022-03,3,9.99,17,169.83,277.72
iced coffee,drink,large,North America,USA,Seattle,Seattle,2022,2022-04,4,9.99,15,149.85,340.86
iced coffee,drink,large,North America,USA,Seattle,Seattle,2022,2022-05,5,9.99,24,239.76,320.88
iced coffee,drink,large,North America,USA,Seattle,Seattle,2022,2022-06,6,9.99,31,309.69,313.29
iced coffee,drink,large,North America,USA,Seattle,Seattle,2022,2022-07,7,9.99,50,499.5,324.87
iced coffee,drink,large,North America,USA,Seattle,Seattle,2022,2022-08,8,9.99,27,269.73,338.06
iced coffee,drink,large,North America,USA,Seattle,Seattle,2022,2022-09,9,9.99,31,309.69,287.71
iced coffee,drink,large,North America,USA,Seattle,Seattle,2022,2022-10,10,9.99,51,509.49,336.46
iced coffee,drink,large,North America,USA,Seattle,Seattle,2022,2022-11,11,9.99,33,329.67,336.06
iced coffee,drink,large,North America,USA,Seattle,Seattle,2022,2022-12,12,9.99,28,279.72,331.67
iced coffee,drink,large,North America,USA,Seattle,Seattle,2023,2023-01,1,9.99,37,369.63,312.89
iced coffee,drink,large,North America,USA,Seattle,Seattle,2023,2023-02,2,9.99,24,239.76,265.5
iced coffee,drink,large,North America,USA,Seattle,Seattle,2023,2023-03,3,9.99,32,319.68,277.72
iced coffee,drink,large,North America,USA,Seattle,Seattle,2023,2023-04,4,9.99,37,369.63,340.86
iced coffee,drink,large,North America,USA,Seattle,Seattle,2023,2023-05,5,9.99,15,149.85,320.88
iced coffee,drink,large,North America,USA,Seattle,Seattle,2023,2023-06,6,9.99,26,259.74,313.29
iced coffee,drink,large,North America,USA,Seattle,Seattle,2023,2023-07,7,9.99,33,329.67,324.87
iced coffee,drink,large,North America,USA,Seattle,Seattle,2023,2023-08,8,9.99,37,369.63,338.06
iced coffee,drink,large,North America,USA,Seattle,Seattle,2023,2023-09,9,9.99,33,329.67,287.71
iced coffee,drink,large,North America,USA,Seattle,Seattle,2023,2023-10,10,9.99,29,289.71,336.46
iced coffee,drink,large,North America,USA,Seattle,Seattle,2023,2023-11,11,9.99,36,359.64,336.06
iced coffee,drink,large,North America,USA,Seattle,Seattle,2023,2023-12,12,9.99,58,579.42,331.67
iced coffee,drink,large,North America,USA,Seattle,Seattle,2024,2024-01,1,9.99,35,349.65,312.89
iced coffee,drink,large,North America,USA,Seattle,Seattle,2024,2024-02,2,9.99,20,199.8,265.5
iced coffee,drink,large,North America,USA,Seattle,Seattle,2024,2024-03,3,9.99,35,349.65,277.72
iced coffee,drink,large,North America,USA,Seattle,Seattle,2024,2024-04,4,9.99,42,419.58,340.86
iced coffee,drink,large,North America,USA,Seattle,Seattle,2024,2024-05,5,9.99,29,289.71,320.88
iced coffee,drink,large,North America,USA,Seattle,Seattle,2024,2024-06,6,9.99,13,129.87,313.29
iced coffee,drink,large,North America,USA,Seattle,Seattle,2024,2024-07,7,9.99,13,129.87,324.87
iced coffee,drink,large,North America,USA,Seattle,Seattle,2024,2024-08,8,9.99,46,459.54,338.06
iced coffee,drink,large,North America,USA,Seattle,Seattle,2024,2024-09,9,9.99,34,339.66,287.71
iced coffee,drink,large,North America,USA,Seattle,Seattle,2024,2024-10,10,9.99,50,499.5,336.46
iced coffee,drink,large,North America,USA,Seattle,Seattle,2024,2024-11,11,9.99,32,319.68,336.06
iced coffee,drink,large,North America,USA,Seattle,Seattle,2024,2024-12,12,9.99,24,239.76,331.67
iced coffee,drink,large,North America,USA,Seattle,Seattle,2025,2025-01,1,9.99,33,329.67,312.89
iced coffee,drink,large,North America,USA,Seattle,Seattle,2025,2025-02,2,9.99,29,289.71,265.5
iced coffee,drink,large,North America,USA,Seattle,Seattle,2025,2025-03,3,9.99,3,29.97,277.72
iced coffee,drink,small,LATAM,Argentina,Buenos Aires,Buenos Aires,2020,2020-03,3,7.99,26,207.74,171.1
iced coffee,drink,small,LATAM,Argentina,Buenos Aires,Buenos Aires,2020,2020-04,4,7.99,13,103.87,171.94
iced coffee,drink,small,LATAM,Argentina,Buenos Aires,Buenos Aires,2020,2020-05,5,7.99,30,239.7,185.37
iced coffee,drink,small,LATAM,Argentina,Buenos Aires,Buenos Aires,2020,2020-06,6,7.99,28,223.72,194.32
iced coffee,drink,small,LATAM,Argentina,Buenos Aires,Buenos Aires,2020,2020-07,7,7.99,28,223.72,199.11
iced coffee,drink,small,LATAM,Argentina,Buenos Aires,Buenos Aires,2020,2020-08,8,7.99,20,159.8,232.35
iced coffee,drink,small,LATAM,Argentina,Buenos Aires,Buenos Aires,2020,2020-09,9,7.99,35,279.65,172.58
iced coffee,drink,small,LATAM,Argentina,Buenos Aires,Buenos Aires,2020,2020-10,10,7.99,28,223.72,208.38
iced coffee,drink,small,LATAM,Argentina,Buenos Aires,Buenos Aires,2020,2020-11,11,7.99,23,183.77,208.7
iced coffee,drink,small,LATAM,Argentina,Buenos Aires,Buenos Aires,2020,2020-12,12,7.99,22,175.78,160.44
iced coffee,drink,small,LATAM,Argentina,Buenos Aires,Buenos Aires,2021,2021-01,1,7.99,33,263.67,198.47
iced coffee,drink,small,LATAM,Argentina,Buenos Aires,Buenos Aires,2021,2021-02,2,7.99,44,351.56,188.88
iced coffee,drink,small,LATAM,Argentina,Buenos Aires,Buenos Aires,2021,2021-03,3,7.99,30,239.7,171.1
iced coffee,drink,small,LATAM,Argentina,Buenos Aires,Buenos Aires,2021,2021-04,4,7.99,27,215.73,171.94
iced coffee,drink,small,LATAM,Argentina,Buenos Aires,Buenos Aires,2021,2021-05,5,7.99,19,151.81,185.37
iced coffee,drink,small,LATAM,Argentina,Buenos Aires,Buenos Aires,2021,2021-06,6,7.99,41,327.59,194.32
iced coffee,drink,small,LATAM,Argentina,Buenos Aires,Buenos Aires,2021,2021-07,7,7.99,32,255.68,199.11
iced coffee,drink,small,LATAM,Argentina,Buenos Aires,Buenos Aires,2021,2021-08,8,7.99,16,127.84,232.35
